BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
10103164382,0.5538461538461539,2.046153846153846,1,2.6,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.000000000000004,20.000000000000018,191.92054923076927,445.6518918040828,9.596027461538462,22.28259459020412,8.707446153846151,0.0820923076923077,1.028146153846154,9.596027461538462
10103301408,1.475,2.525,1,4.0,cprot_0,1.0,-99.0,5.0,1,Andaychagua,22_23,20.000000000000075,0.0,47.20439450000019,0.0,2.3602197250000008,0.0,2.0861850000000004,0.0576525,0.27901000000000004,2.3602197250000008
10103164721,1.7770833333333331,3.0229166666666667,1,4.8,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,19.999999999999975,19.99999999999999,375.8859299999995,429.11487780820113,18.794296499999998,21.45574389041007,17.40385625,0.20486458333333332,1.5188812500000002,18.794296499999998
10103300990,1.48,3.02,1,4.5,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.000000000000018,20.0,124.19230133333346,515.2970791328045,6.209615066666667,25.764853956640223,5.218146666666667,0.6211466666666666,0.5238,6.209615066666667
10103164384,0.5142857142857143,1.5857142857142856,1,2.1,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.0,20.0,427.9137542857143,541.057125186041,21.395687714285714,27.05285625930205,19.971757142857143,0.3555857142857143,1.383842857142857,21.395687714285714
10103164706,1.5790697674418608,2.7209302325581395,1,4.300000000000002,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.0,20.0,851.1667972093027,541.057125186041,42.55833986046513,27.05285625930205,39.19764186046513,0.7052348837209304,3.42383488372093,42.55833986046513
10103301162,2.0545454545454547,3.4454545454545453,1,5.5,cprot_0,1.0,2.0,2.0,1,Andaychagua,22_23,19.999999999999968,20.00000000000001,63.3016829090908,415.0487218065597,3.165084145454545,20.75243609032797,2.7454472727272723,0.13175818181818186,0.37607818181818187,3.165084145454545
10103164727,1.059375,2.140625,1,3.2,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.0,20.0,590.3463575000001,557.539153793688,29.517317875000003,27.87695768968441,26.104337500000003,1.103796875,3.020821875,29.517317875000003
10103164591,1.6477272727272725,2.7522727272727274,1,4.4,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.0,20.0,490.9524913636363,541.057125186041,24.547624568181813,27.05285625930205,21.87980909090909,0.5863045454545455,2.686775,24.547624568181813
10103164855,1.5282608695652176,3.0717391304347825,1,4.6,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.0,20.0,800.3892313043478,541.057125186041,40.01946156521739,27.05285625930205,37.44787173913043,0.6740934782608696,2.4616239130434785,40.01946156521739
10103301215,1.4891304347826089,3.110869565217391,1,4.6,cprot_0,1.0,2.0,2.0,1,Andaychagua,22_23,19.999999999999968,20.00000000000001,48.94221999999992,415.0487218065597,2.447111,20.75243609032797,1.9031391304347824,0.3118673913043479,0.32143695652173915,2.447111
10103164565,1.5268292682926832,2.573170731707317,1,4.1,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.0,20.0,530.5865692682928,581.5797152729192,26.52932846341464,29.078985763645967,23.024243902439032,0.9017219512195124,3.37529512195122,26.52932846341464
10103162490,0.8470588235294118,2.552941176470588,1,3.4,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.000000000000007,20.0,72.53557058823533,463.7976062370135,3.626778529411765,23.189880311850683,2.610405882352941,0.5630941176470587,0.6236647058823529,3.626778529411765
10103164711,1.858,3.142,1,5.0,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.0,20.0,683.1964155999999,581.5797152729192,34.15982078,29.078985763645967,30.158309999999997,1.1655520000000001,3.6930980000000004,34.15982078
10103301115,0.6296296296296295,2.07037037037037,1,2.7,cprot_0,1.0,2.0,2.0,1,Andaychagua,22_23,19.999999999999982,20.0,63.84919333333327,423.03672295086363,3.1924596666666663,21.151836147543186,2.950396296296296,0.052614814814814816,0.24447037037037034,3.1924596666666663
10103164543,2.009259259259259,3.3907407407407404,1,5.4,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.0,20.0,655.6803255555556,581.5797152729192,32.78401627777778,29.078985763645967,29.965542592592588,0.6682462962962963,2.781018518518519,32.78401627777778
10103301117,1.7729166666666665,3.0270833333333336,1,4.8,cprot_0,1.0,2.0,2.0,1,Andaychagua,22_23,19.999999999999982,20.0,410.35181708333295,423.03672295086363,20.517590854166667,21.151836147543186,18.3220375,0.23892916666666664,2.4979104166666666,20.517590854166667
10103162492,1.3609756097560977,2.7390243902439018,1,4.1,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.000000000000007,20.0,358.5393697560977,463.7976062370135,17.926968487804878,23.189880311850683,16.33248536585366,0.3875756097560976,1.5620731707317073,17.926968487804878
10103162496,1.4933333333333332,3.0066666666666664,1,4.5,cprot_0,1.0,1.0,1.0,0,Andaychagua,22_23,20.000000000000007,20.0,144.11376444444448,463.7976062370135,7.205688222222222,23.189880311850683,5.4167733333333326,0.9344088888888888,1.1644488888888889,7.205688222222222
10103301460,0.0,2.0,1,3.8,cprot_0,1.0,2.0,2.0,1,Andaychagua,22_23,20.0,20.000000000000004,51.07976000000001,451.9544193116108,2.5539880000000004,22.597720965580532,1.7788,0.4393,0.4641,2.5539880000000004
