BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
10101259862,1.8,2.3,1,3.8,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.8603570674969017,1.9715555960522049,52.1688184907954,47.409236512642096,60.636241000000005,24.046614058245783,30.9747,5.3819,31.2106,60.636241000000005
10101239181,1.0058823529411764,1.4941176470588236,1,3.6000000000000005,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.7909244300750269,2.7924569852689034,37.52503815703791,54.18572193334114,20.95288752941177,19.404317495018915,12.4869,1.857588235294117,8.529658823529411,20.95288752941177
10101259843,2.071428571428572,2.4285714285714293,1,3.9,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.8603570674969017,1.9715555960522049,36.08283215678602,47.409236512642096,41.93936857142858,24.046614058245783,19.33608571428572,6.388885714285714,21.090657142857143,41.93936857142858
10101235226,1.4179487179487176,2.4820512820512817,1,4.3,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.8990856337804565,2.5660491433114707,65.28141123092145,99.20851699985752,22.51793133333333,38.66197078043078,7.673864102564102,4.064851282051282,14.004753846153847,22.51793133333333
10101239168,1.3176470588235294,1.9823529411764704,1,3.2999999999999994,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.0466758435683348,2.701884319032705,18.867655805614067,62.84223140644207,9.218683,23.258668390710397,3.5438764705882346,0.0861,7.081941176470589,9.218683
10101237335,1.4657894736842108,2.3342105263157897,1,3.8,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.8990856337804565,2.5660491433114707,58.0406200358109,99.20851699985752,20.02031928947368,38.66197078043078,9.46504736842105,2.3733026315789467,10.567215789473684,20.02031928947368
10101258579,3.1533333333333338,3.546666666666667,1,4.4,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,0.957276592668563,2.148519120318173,21.035909592726497,39.49171870026761,21.9747456,18.380901676322672,17.254813333333335,0.3946866666666668,5.509966666666667,21.9747456
10101235209,1.0441176470588236,2.3558823529411765,1,3.8,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.4310627056740497,2.4514653458345443,33.238101296260844,106.37934941657764,13.67225173529412,43.39418854006411,6.730332352941178,1.148894117647059,7.434744117647059,13.67225173529412
10101239154,1.5740740740740742,2.5259259259259257,1,4.1000000000000005,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.0466758435683348,2.701884319032705,21.52916497363135,62.84223140644207,10.519088814814817,23.258668390710397,6.715644444444445,1.1075333333333333,3.5106814814814817,10.519088814814817
10101237317,1.504,1.996,1,3.0,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,2.8990856337804565,2.5660491433114707,55.82464371914806,99.20851699985752,19.255948520000004,38.66197078043078,9.185812,2.905328,9.326812,19.255948520000004
10101239133,1.3119999999999998,2.188,1,3.9,vtshey,1.0,1.0,1.0,5,San Cristobal,21_22,1.7091461845350298,2.6686788431439905,19.88729862469421,37.93376836811758,11.635809040000002,14.214437404325327,8.221416000000001,0.5426200000000001,3.683236,11.635809040000002
