BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
10336300291,0.675,2.0250000000000004,8.0,3.5,vpri,1.0,2.0,2.0,1,Animon,22_23,1.8720189203785915,1.7960767994288012,41.49616288521285,38.56055669212133,22.16652964,21.469325089208084,11.619448,5.5007150000000005,6.875211000000001,22.16652964
10336304807,1.9,2.9,8.0,3.5,vpri,1.0,1.0,1.0,5,Animon,22_23,1.4878776771758786,1.234418492328309,48.73593026704009,44.31665196583224,32.755334000000005,35.90083285470231,13.8203,7.5411,15.0909,32.755334000000005
10336304797,1.8,2.6,8.0,3.5,vpri,1.0,1.0,1.0,5,Animon,22_23,1.2663343705612602,1.061870622950827,27.180706035479645,39.94700625123128,21.464083,37.619466428238454,9.2316,5.2019,9.3604,21.464083
10336301143,1.4500000000000002,2.75,8.0,4.0,vpri,1.0,1.0,1.0,5,Animon,22_23,1.9485220000000003,1.7396965398943365,63.2047845647485,59.81943756940383,32.437295840000004,34.384983931184394,6.2721155,5.8927309999999995,26.183469,32.437295840000004
10336304787,1.3,1.7,8.0,2.7999999999999994,vpri,1.0,1.0,1.0,5,Animon,22_23,1.2663343705612602,1.061870622950827,66.94038751546763,39.94700625123128,52.86154200000001,37.619466428238454,3.528,4.7452,56.8614,52.86154200000001
10336308588,0.9,2.0,8.0,3.3,vpri,1.0,1.0,1.0,5,Animon,22_23,0.6661415807793385,0.5344993792063131,10.497792451801255,11.375191258107787,15.759101000000001,21.28195410628727,7.9928,5.3035,3.5874,15.759101000000001
10336300254,1.2,2.6,8.0,3.8,vpri,1.0,2.0,2.0,1,Animon,22_23,1.2002829744099963,1.9656448507414448,61.985169401267704,40.33984977177492,51.64213,20.52245081636117,23.6872,23.532900000000005,7.6827,51.64213
10336304431,1.1,2.4,8.0,3.4,vpri,1.0,1.0,1.0,5,Animon,22_23,1.2333137462062205,1.018534810134462,11.797236739746932,36.547248281874936,9.565479,35.88217890859337,2.2654,1.7702,7.1567,9.565479
10336301138,0.575,1.725,8.0,3.7,vpri,1.0,1.0,1.0,5,Animon,22_23,1.7038175052340905,1.4842313009171493,27.62207013909942,56.72384169120225,16.211871315000003,38.21765627510413,6.3727434999999995,4.6250870000000015,7.0098695000000015,16.211871315000003
10336304428,0.9000000000000001,2.2,8.0,3.3,vpri,1.0,1.0,1.0,5,Animon,22_23,1.2333137462062205,1.018534810134462,21.25108486317108,36.547248281874936,17.230883000000002,35.88217890859337,9.5272,5.9453,2.7526,17.230883000000002
10336300227,1.4,2.7,8.0,3.7,vpri,1.0,2.0,2.0,1,Animon,22_23,1.6431345925017753,2.119167759564468,27.626307809151445,35.460860624637704,16.813174,16.73339001341056,1.805,5.9334,12.0128,16.813174
10336304751,1.6,2.2,8.0,3.9,vpri,1.0,1.0,1.0,5,Animon,22_23,1.1908349999999996,0.9806461232200964,24.653256824159993,29.92576458226777,20.702496,30.516374738730537,9.5335,9.6209,2.8121,20.702496
10336300466,0.9,1.9,8.0,3.7,vpri,1.0,2.0,2.0,1,Animon,22_23,1.6431345925017753,2.119167759564468,81.57606393457917,35.460860624637704,49.64661100000001,16.73339001341056,6.388,12.103,40.5099,49.64661100000001
10336301131,0.65,1.95,8.0,3.1,vpri,1.0,1.0,1.0,5,Animon,22_23,1.5121929267680545,1.4935256708929674,47.70247749755858,51.260219396288356,31.545232525000007,34.321619236474376,5.6285925,2.6156615000000003,29.726677,31.545232525000007
10336304350,0.0,0.9,8.0,3.7,vpri,1.0,1.0,1.0,5,Animon,22_23,1.1908349999999996,0.9806461232200964,48.03929134640998,29.92576458226777,40.340846,30.516374738730537,9.1053,13.7633,23.3363,40.340846
10336300425,0.8000000000000002,2.4,8.0,4.2,vpri,1.0,2.0,2.0,1,Animon,22_23,2.363350525093058,2.945341024969732,39.521972872006124,38.8960426175065,16.722857,13.205955537154214,5.609,2.042,11.6643,16.722857
10336301226,1.6,2.8000000000000003,8.0,3.8,vpri,1.0,1.0,1.0,5,Animon,22_23,1.5084310620154875,1.7816147601416994,17.59156204104208,43.30204363326828,11.66215844,24.304942124426645,4.71965,4.220633500000001,3.8193915,11.66215844
10336301026,1.625,2.875,8.0,3.5,vpri,1.0,1.0,1.0,5,Animon,22_23,1.5084310620154875,1.7816147601416994,69.46215751734015,43.30204363326828,46.04927548,24.304942124426645,5.5396079999999985,6.034788,44.173816,46.04927548
10336304346,0.7999999999999999,1.4999999999999998,8.0,3.4,vpri,1.0,1.0,1.0,5,Animon,22_23,1.2075724605324285,1.0726648679639177,85.78172954561909,17.254002170389196,71.036507,16.08517504925834,8.1989,12.9457,64.3014,71.036507
10336304232,1.8,3.2,8.0,4.0,vpri,1.0,1.0,1.0,5,Animon,22_23,1.2291023212917846,1.0199677353577339,14.379425381889714,8.60939072895188,11.699128,8.440846146895328,5.6211,2.9631,4.2055,11.699128
10336301002,1.3,3.1,8.0,3.8,vpri,1.0,2.0,2.0,1,Animon,22_23,1.8026417983105816,1.8388353271907119,29.654336784693356,26.045608322210175,16.45048773,14.164187481649842,5.980089,4.922311,7.45905,16.45048773
10336300997,1.1,3.1,8.0,4.0,vpri,1.0,2.0,2.0,1,Animon,22_23,1.9347483866155168,1.7172358201600668,27.162190114705503,12.460509748856866,14.0391331,7.256143624872324,3.158435,3.05372,10.17815,14.0391331
10336234489,2.0,3.3,8.0,4.7,vpri,1.0,2.0,2.0,1,Animon,22_23,1.8831811892246304,2.6002629275057583,29.51501026920174,18.584933556494764,15.672953,7.147328587390943,2.9804,4.2966,11.0085,15.672953
10336301063,0.6,2.8,8.0,4.0,vpri,1.0,2.0,2.0,1,Animon,22_23,1.7343669152740493,1.5961560539733477,27.161762103187883,12.794023809926488,15.66090881,8.015521902183709,5.672505,8.025859,3.195386,15.66090881
10336304746,0.6,2.3,8.0,4.0,vpri,1.0,1.0,1.0,5,Animon,22_23,1.1107309221490125,0.804247555588534,24.293084866111975,10.090539822027974,21.87126007,12.546559516297064,7.3194240000000015,3.961312,13.756729,21.87126007
10336236864,2.0,2.5,8.0,3.8,vpri,1.0,2.0,2.0,1,Animon,22_23,1.351648045377934,2.0850970649643106,12.211169606693051,12.052001803700687,9.034282,5.780067511584635,0.6979,6.5648,2.8242,9.034282
10336301041,0.6,2.7,8.0,3.5,vpri,1.0,2.0,2.0,1,Animon,22_23,1.7343669152740493,1.5961560539733477,17.669732959830085,12.794023809926488,10.18800163,8.015521902183709,2.86199,2.992562,5.750543,10.18800163
10336304769,0.0,1.5,8.0,3.5,vpri,1.0,1.0,1.0,5,Animon,22_23,1.1107309221490125,0.804247555588534,20.84622775891062,10.090539822027974,18.76802684,12.546559516297064,2.428213,3.833727,16.170187,18.76802684
10336236846,0.4,1.1,8.0,3.7,vpri,1.0,2.0,2.0,1,Animon,22_23,1.351648045377934,2.0850970649643106,8.909027201080537,12.052001803700687,6.591233000000001,5.780067511584635,4.5259,1.3884,0.9799,6.591233000000001
10336234429,0.0,1.1,8.0,3.7,vpri,1.0,2.0,2.0,1,Animon,22_23,1.4035000757065952,1.6485526695619714,14.067491783818559,11.388071156352884,10.02315,6.907920727445577,2.4511,2.7609,6.3347,10.02315
10336304802,1.7,2.5,8.0,3.7,vpri,1.0,1.0,1.0,5,Animon,22_23,1.1415911081745684,0.7515046552043111,6.206249785271068,9.126666702749494,5.436491,12.144524507660213,1.91855,2.1036,1.9767,5.436491
10336234419,1.825,3.075,8.0,3.7,vpri,1.0,2.0,2.0,1,Animon,22_23,1.7053385413714752,1.4844884454700251,51.474459002079435,9.76390313439865,30.1843052,6.57728469641753,2.7077,3.4276120000000003,30.745476,30.1843052
10336304810,2.7,3.7,8.0,3.7,vpri,1.0,1.0,1.0,5,Animon,22_23,1.1715918501315157,0.7737571843465906,13.1575074424034,8.35025510347713,11.2304532,10.791828848127096,6.1429800000000006,3.58276,2.22216,11.2304532
10336300743,1.975,3.325,8.0,4.0,vpri,1.0,2.0,2.0,1,Animon,22_23,2.2358603346910613,1.2680578700504628,14.49488094227577,12.827475227863808,6.48290983,10.11584370936741,3.3734815,2.235137,1.304748,6.48290983
10336304617,2.075,3.225,8.0,3.8,vpri,1.0,1.0,1.0,5,Animon,22_23,1.1715918501315157,0.7737571843465906,16.9598835969225,8.35025510347713,14.475931695,10.791828848127096,3.6177825,4.1245175000000005,8.889047999999999,14.475931695
10336304642,1.2,2.2,8.0,4.0,vpri,1.0,1.0,1.0,5,Animon,22_23,1.011155,0.8066860903272159,20.612053915765,23.169768843150482,20.384663,28.72216233919706,3.2416,2.4929,18.7654,20.384663
10336300589,1.95,3.2500000000000004,8.0,3.9,vpri,1.0,2.0,2.0,1,Animon,22_23,1.4473014830192668,1.2703436891849536,10.493514477097191,18.844155124220304,7.250399865,14.833903048954115,2.7922770000000003,3.3242805000000004,1.7298,7.250399865
10336300582,1.2,3.2,8.0,3.2,vpri,1.0,2.0,2.0,1,Animon,22_23,1.4473014830192668,1.2703436891849536,11.604151976299484,18.844155124220304,8.0177849,14.833903048954115,4.08685,3.31629,1.07188,8.0177849
10336305126,0.5,2.6,8.0,3.4,vpri,1.0,1.0,1.0,5,Animon,22_23,1.011155,0.8066860903272159,9.055428916926903,23.169768843150482,8.955529980000003,28.72216233919706,3.619757,4.527586,1.4242,8.955529980000003
10336300567,1.6,3.0,8.0,3.0,vpri,1.0,2.0,2.0,1,Animon,22_23,0.93104603712677,1.2586362851571593,5.960540017409216,7.157922692019566,6.401982050000001,5.687046191526088,3.2479570000000004,2.692093,0.823264,6.401982050000001
DDHUCH22408,319.35,319.7,1.0,334.7,vpri,3.0,3.0,15.0,7,Animon,22_23,0.2739639160313242,0.472182,13.20975950783368,8.125507116803995,48.217151,17.208421999999988,4.0754,15.932800000000002,37.1193,48.217151
10336300546,1.5,3.0,8.0,3.0,vpri,1.0,2.0,2.0,1,Animon,22_23,0.93104603712677,1.2586362851571593,3.9690609874514884,7.157922692019566,4.2630126,5.687046191526088,2.1409,1.6980400000000002,0.6872599999999999,4.2630126
10336304508,1.3,2.6,8.0,4.0,vpri,1.0,2.0,2.0,1,Animon,22_23,0.8959639999999999,0.9070580479728572,3.838099224459999,32.23254953528049,4.283765,35.53526657672632,2.0318,1.304,1.3155,4.283765
DDHUCH22232,269.95,270.95,1.0,294.15,vpri,2.0,3.0,9.0,2,Animon,22_23,0.6257770000000006,0.4544435002108968,8.347675757302108,4.9276096916406775,13.3396973,10.843173440381232,11.00312,0.7447600000000001,2.08095,13.3396973
10336305222,0.8,1.9,8.0,3.4,vpri,1.0,2.0,2.0,1,Animon,22_23,0.8568310000000002,0.9546872756621368,1.9707464300710003,40.696914514970906,2.300041,42.62852931264323,1.1427,0.7431,0.5902,2.300041
10336236094,2.0,2.9,8.0,3.9,vpri,1.0,2.0,2.0,1,Animon,22_23,1.0855725694319454,1.505072558584314,18.603599332361842,12.159204970627982,17.137131,8.078816467204112,13.2641,2.5126,1.9447,17.137131
10336300400,1.7,2.6,8.0,3.3,vpri,1.0,2.0,2.0,1,Animon,22_23,1.0403379999999995,1.3533885756042263,3.8453659779079987,23.043065109880533,3.6962660000000005,17.02620040190072,1.9895,1.1909999999999998,0.7584,3.6962660000000005
10336300354,1.8,2.5,8.0,3.7,vpri,1.0,2.0,2.0,1,Animon,22_23,0.8738857641180741,1.462140484914143,2.814212777163055,25.98232594397469,3.220344,17.7700612301289,1.5603,1.1033,0.8025,3.220344
10336236069,1.5,2.6,8.0,3.8,vpri,1.0,2.0,2.0,1,Animon,22_23,1.3647820000000013,1.6437898660392622,22.442042572106022,11.621574919487982,16.443683,7.069988177680125,6.9049,8.378,2.2117,16.443683
10336300251,2.0,3.3,8.0,3.3,vpri,1.0,2.0,2.0,1,Animon,22_23,0.9591700000000004,1.583380883065943,2.3459456593600008,27.24145525681639,2.4458079999999995,17.204612957097236,0.9861,1.1643,0.4771,2.4458079999999995
10336235242,1.7,2.6,8.0,3.2,vpri,1.0,2.0,2.0,1,Animon,22_23,1.3647820000000013,1.6437898660392622,8.937389568688008,11.621574919487982,6.548584,7.069988177680125,4.3297,1.259,1.3266,6.548584
10336300221,1.4,2.4,8.0,3.2,vpri,1.0,2.0,2.0,1,Animon,22_23,0.930776869004134,1.6927539999999992,5.605220213507367,33.17247356399198,6.022088,19.596748,4.2017,1.3435,0.7227,6.022088
10336236032,1.5,2.7,8.0,3.5000000000000004,vpri,1.0,2.0,2.0,1,Animon,22_23,1.4608778027705276,1.6713237520854884,17.26279563657697,14.034871492567573,11.816728,8.397458287213814,8.2015,2.8160000000000003,1.2612,11.816728
10336300422,1.0,1.7,8.0,3.7,vpri,1.0,2.0,2.0,1,Animon,22_23,0.930776869004134,1.6927539999999992,1.4357149434470557,33.17247356399198,1.542491,19.596748,0.9878,0.0939,0.5916,1.542491
10336235963,1.2,1.8000000000000005,8.0,3.6000000000000005,vpri,1.0,2.0,2.0,1,Animon,22_23,1.4914815914801678,1.9509759999999992,19.3475752702419,13.933843278335994,12.972050999999999,7.141986000000001,5.6798,3.7728,4.7893,12.972050999999999
10336300275,2.0,2.5,8.0,4.0,vpri,1.0,2.0,2.0,1,Animon,22_23,0.566144,1.9452806076012568,0.9758199519999997,25.54736647384728,1.7236249999999995,13.132998074426892,0.6006,0.6526,0.6533,1.7236249999999995
19310211527,1.05,1.75,8.0,1.75,vpri,1.0,2.0,2.0,1,Animon,22_23,1.0884113627928491,1.9217035349043163,11.452778089469597,21.100186639850254,10.522472,10.97993850591572,5.52,4.15,1.4468000000000003,10.522472
10336300403,1.1,1.7000000000000002,8.0,3.3,vpri,1.0,2.0,2.0,1,Animon,22_23,0.694755,2.0773300000000003,2.1417809874300002,26.43600810015002,3.0827860000000005,12.725955000000004,1.0724,0.4164,2.0546,3.0827860000000005
10336235944,1.6,2.1,8.0,2.1,vpri,1.0,2.0,2.0,1,Animon,22_23,0.7466789999999998,1.855184496554253,1.8850762569059996,25.5605476248859,2.524614,13.77790061978259,1.4795,0.7896,0.3934,2.524614
10336235179,2.9,3.2,8.0,5.1,vpri,1.0,2.0,2.0,1,Animon,22_23,0.49771499999999996,1.9804855063522344,1.77861242454,26.18345828049209,3.573556,13.220727037138591,1.0122,0.4493,2.7133,3.573556
10336236026,2.8999999999999995,3.3,8.0,3.8,vpri,1.0,2.0,2.0,1,Animon,22_23,0.5787230000000001,1.9891234279814505,4.340886057123002,26.692152209013503,7.500801000000001,13.419052751342097,4.0686,2.543,1.3509,7.500801000000001
DDHUCH22365,257.2,257.8,1.0,285.15,vpri,2.0,3.0,9.0,2,Animon,22_23,0.4087974663910527,0.3013888424850516,12.594270771537394,3.4880173053425496,30.808094000000004,11.573146758130404,9.7721,15.0486,8.9124,30.808094000000004
DDHUCH22350,191.5,192.25,1.0,219.9,vpri,3.0,3.0,15.0,7,Animon,22_23,0.8275361321744398,1.399659342783029,22.397522781038315,18.537824619583358,27.065310999999998,13.244526044975665,12.998799999999996,11.452800000000002,4.3233,27.065310999999998
DDHUCH22333,240.7,241.0,1.0,309.15,vpri,3.0,4.0,16.0,3,Animon,22_23,0.2796529259213056,0.4053839810647072,0.10221482234179272,3.247394018628992,0.365506,8.010661916388463,0.1119,0.0904,0.21460000000000004,0.365506
DDH-U-CH-16-213,179.55000000000004,181.05000000000004,1.0,204.0,vpri,4.0,4.0,22.0,8,Animon,22_23,1.5093649999999992,1.482231999999999,20.23692519455749,2.687052423343998,13.4075755,1.8128419999999998,9.942,0.9934500000000002,3.2173000000000003,13.4075755
DDHUCH23115,173.00000000000003,173.45,1.0,177.8,vrp3,2.0,2.0,8.0,6,Animon,22_23,0.29865099999999994,0.29865299999999995,3.891021740357999,5.722282270511996,13.028658,19.160303999999982,11.8375,0.4593,0.9671,13.028658
DDHUCH23105,110.7,111.1,1.0,251.55,vrp3,2.0,2.0,8.0,6,Animon,22_23,0.4715520369311128,0.4715880532858756,12.539782436941353,8.234137111908142,26.592574000000006,17.46044467101169,21.8469,3.3811,2.0269,26.592574000000006
DDHUCH23098,104.54999999999998,104.9,1.0,234.75,vrp3,2.0,2.0,8.0,6,Animon,22_23,0.5632850000000001,0.5633220000000002,16.188039199550005,7.639646195485103,28.73863,13.561774962605936,26.1621,0.2699,2.9437,28.73863
10336224882,1.3,2.3,8.0,4.3,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.1793489999999995,1.6237380000000006,9.334182916158996,17.507839699602005,7.914691,10.782428999999999,7.4172,0.2135,0.3784,7.914691
10336224836,1.7,2.8,8.0,3.2,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.0246899999999999,1.306733284175598,5.394989017659397,18.13616248268513,5.264996259999998,13.87900859518322,4.344664,0.6460819999999999,0.4044,5.264996259999998
10336306553,1.3,1.7,8.0,3.7,vrp3,2.0,2.0,8.0,6,Animon,22_23,1.1031160000000002,1.100726,1.2130404062840001,8.893792331358005,1.0996489999999999,8.079933000000004,0.9097,0.0403,0.193,1.0996489999999999
10336228578,1.7,2.5,8.0,3.2000000000000006,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.01733202124804,1.4235579766792532,5.800152694026236,27.75454787426534,5.7013370000000005,19.49660521660568,5.1226,0.2397,0.4504,5.7013370000000005
10336303509,1.1,1.5000000000000002,8.0,3.5,vrp3,2.0,2.0,8.0,6,Animon,22_23,0.9194259418378607,0.9173674048637328,5.499081041576594,11.230695504606688,5.980994,12.242309291853369,5.3267,0.2879,0.4893,5.980994
10336227384,1.0,2.5,8.0,3.5,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.4168231566768053,1.3415055768683943,2.2249960871231353,28.19342397500855,1.5704120000000001,21.016255512573547,0.8521,0.4856,0.3376,1.5704120000000001
10336306520,1.2,1.6000000000000003,8.0,3.4,vrp3,2.0,2.0,8.0,6,Animon,22_23,0.7570873836374256,0.755520665976235,8.576914264373176,12.938945094642158,11.32883,17.12586521762881,9.545,1.1467,0.9081,11.32883
10336308296,1.2,1.6000000000000003,8.0,3.6,vrp3,1.0,1.0,1.0,5,Animon,22_23,0.717102,0.7164369999999998,1.49241475485,13.308244271451994,2.081175,18.575596,1.8743,0.05850000000000001,0.193,2.081175
10336228104,2.0,3.5,8.0,4.5,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.5346752988014971,1.393384117042738,35.03301216858241,30.03824607738645,22.827638,21.557764086717448,20.4821,1.7698,0.8856,22.827638
10336306312,1.8,2.5,8.0,3.8,vrp3,1.0,1.0,1.0,5,Animon,22_23,0.6089035661133716,0.6084665277621566,11.504505241950651,11.288942064166873,18.893805,18.553102839832142,11.8987,6.0021,1.7888,18.893805
10336308282,1.3,2.2,8.0,4.2,vrp3,1.0,1.0,1.0,5,Animon,22_23,0.6899390000000001,0.6899429999999999,15.906187636476002,12.356047748685,23.054484,17.908795,12.8996,9.2051,2.0179,23.054484
10336306270,1.9,2.9,8.0,3.7,vrp3,1.0,1.0,1.0,5,Animon,22_23,0.6089035661133716,0.6084665277621566,6.6466220525021855,11.288942064166873,10.915722,18.553102839832142,7.3739,3.1381,0.7891,10.915722
10336225655,1.4,3.3,8.0,3.9,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.6996434598840615,1.7202474616955563,41.47921226147686,35.137631258741486,24.404654999999998,20.42591664347419,20.8814,2.6686,1.3182999999999998,24.404654999999998
10336308099,0.9,2.3,8.0,3.4,vrp3,1.0,1.0,1.0,5,Animon,22_23,0.9108481189700752,0.910944054453372,15.257177894050717,14.790457965150935,16.75051809,16.236406498120466,12.7283,3.5829,0.8735709999999999,16.75051809
10336305732,1.2,3.1,8.0,3.1,vrp3,1.0,1.0,1.0,5,Animon,22_23,0.8241064319274719,0.8236601055771824,7.926111443652838,12.939382648119366,9.617825,15.709614391305328,8.0828,1.1205,0.624,9.617825
10336305711,1.8000000000000005,3.0,8.0,4.5,vrp3,1.0,1.0,1.0,5,Animon,22_23,0.8241064319274719,0.8236601055771824,10.838418691122035,12.939382648119366,13.151722,15.709614391305328,8.3749,3.0077,2.5059,13.151722
10336226580,1.3999999999999997,3.0000000000000004,8.0,3.7,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.3675830000000004,1.3936579999999998,26.526790907907788,37.07465594114799,19.39684166,26.602405999999995,16.2426,2.332187,1.247225,19.39684166
10336308064,0.7,1.9,8.0,3.5000000000000004,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.07864970424312,1.0785033174433003,21.315039732578363,16.855935782907206,19.76085438,15.629006893428835,11.747408,7.518842,1.292308,19.76085438
10336305657,0.8,2.6,8.0,4.0,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.103268999999999,1.1024879999999988,30.100773873670974,12.918811060559964,27.283259,11.717869999999984,23.6907,2.965,1.0571,27.283259
10336308473,1.0,1.5,8.0,3.5,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.2858004126229334,1.285738821299396,24.928069759603336,17.627106727736987,19.3872,13.709710273757349,14.9843,3.6774,1.2442,19.3872
10336307403,0.6,1.8000000000000005,8.0,4.4,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.2996625540198328,1.2991618933715208,13.617998184242627,10.02698255642956,10.47810306,7.7180393048691025,9.074103999999998,1.145579,0.42862100000000003,10.47810306
10336226436,0.8,2.8,8.0,3.5,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.4549610000000002,1.2399866247111004,32.223971356533,33.223695852850305,22.147653,26.793592116843172,14.7123,6.8467,1.3518,22.147653
10336305924,2.0,3.0,8.0,4.7,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.2364680559174657,1.2356676964940834,16.574087679378955,10.761451721232564,13.404379999999998,8.709017603815049,11.1822,1.9405,0.5285,13.404379999999998
10336301796,1.9,3.3,8.0,4.2,vrp3,1.0,1.0,1.0,5,Animon,22_23,1.2364680559174657,1.2356676964940834,11.168862627063534,10.761451721232564,9.032876,8.709017603815049,7.0603,1.1406,1.1542,9.032876
