BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
10336193803,1.3529411764705879,2.3470588235294123,1,3.7000000000000006,vpri,2.0,2.0,8.0,0,Animon,20_21,2.48615300899903,2.48615300899903,63.82253273330314,40.04640692593754,25.671200647058825,16.1077804869544,16.27855294117647,5.6933,5.187188235294118,25.671200647058825
10336191361,1.796,2.704,1,3.5,vpri,2.0,2.0,8.0,0,Animon,20_21,2.48615300899903,2.48615300899903,30.868339291950907,40.04640692593754,12.416106,16.1077804869544,6.276244,4.842436000000001,2.0713880000000002,12.416106
10336178690,0.0,1.1,1,2.1,vpri,2.0,2.0,8.0,0,Animon,20_21,3.288777105824268,3.288777105824268,51.7391039155924,56.61988474826519,15.732019000000001,17.216090639889842,11.036,2.834,2.6081,15.732019000000001
10336185884,2.0,3.1,1,3.1,vpri,2.0,2.0,8.0,0,Animon,20_21,2.9833396727941643,2.9833396727941643,37.24897376903821,44.687426182303845,12.485663,14.978993706221216,8.5823,2.0002,2.5863,12.485663
10336191345,1.6,3.0,1,3.5,vpri,2.0,2.0,8.0,0,Animon,20_21,2.4770081829858035,2.4770081829858035,45.56634649490742,30.523622551539912,18.395719,12.322778245627966,10.0705,4.8492,4.8297,18.395719
10336195014,1.4346153846153846,2.765384615384615,1,3.8,vpri,2.0,2.0,8.0,0,Animon,20_21,2.4770081829858035,2.4770081829858035,54.055792829672846,30.523622551539912,21.823017461538463,12.322778245627966,8.610757692307693,6.934738461538463,8.560699999999999,21.823017461538463
10336187061,2.495454545454545,3.3045454545454542,1,4.0,vpri,2.0,2.0,8.0,0,Animon,20_21,2.7237443959753107,2.7237443959753107,28.777003832835376,39.43366463632372,10.565236545454548,14.477740530496225,5.312654545454546,4.444118181818182,1.4171545454545456,10.565236545454548
10336183348,1.4999999999999998,2.2,1,3.0,vpri,2.0,2.0,8.0,0,Animon,20_21,3.288777105824268,3.288777105824268,86.52823212591078,56.61988474826519,26.310153999999997,17.216090639889842,12.4798,7.4507,8.7357,26.310153999999997
10336196265,1.7739130434782608,2.92608695652174,1,3.5000000000000004,vpri,2.0,2.0,8.0,0,Animon,20_21,2.4212655114422086,2.4212655114422086,34.44157213430902,82.87385350741525,14.224616,34.22749513251525,6.815778260869565,6.110708695652174,2.1846565217391305,14.224616
10336198522,1.5,2.8,1,3.4,vpri,2.0,2.0,8.0,0,Animon,20_21,2.379531698725775,2.379531698725775,63.87540983804908,82.68800903764169,26.8436894,34.749698472989714,13.95602,11.2081,3.11916,26.8436894
10336187042,1.3999999999999997,3.0000000000000004,1,3.6,vpri,2.0,2.0,8.0,0,Animon,20_21,2.6065138836331827,2.6065138836331827,50.178473159349224,37.53689437378621,19.251182,14.401187198536634,13.295,4.8036,1.8846,19.251182
10336193756,2.1,3.1,1,4.2,vpri,2.0,2.0,8.0,0,Animon,20_21,2.421891887619889,2.421891887619889,47.59578953712633,26.438091901290502,19.652318,10.91629731138515,11.23015,6.646,2.8372,19.652318
10336196234,1.924,3.176,1,3.8,vpri,2.0,2.0,8.0,0,Animon,20_21,2.3533608611198837,2.3533608611198837,58.62347715721266,63.483074701646004,24.910534600000002,26.975495237664727,19.11266,4.300928,2.2759640000000005,24.910534600000002
10336185850,2.0,4.0,1,4.0,vpri,2.0,2.0,8.0,0,Animon,20_21,2.6065138836331827,2.6065138836331827,44.03864985699329,37.53689437378621,16.895613,14.401187198536634,7.1147,7.7849,3.2164,16.895613
10336183313,2.0,2.4,1,3.9,vpri,2.0,2.0,8.0,0,Animon,20_21,2.499988733390522,2.499988733390522,29.19104344577243,32.347400861028326,11.67647,12.939018655959414,7.6467,3.3077,1.2071,11.67647
