BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
10336217872,1.5,2.6,8.0,3.6,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.162134000000001,0.0,6.366514043664006,0.0,5.478296,0.0,3.0753,1.3778,1.4198,5.478296
DDHUCH22086,81.8,83.15,1.0,344.7,vnwc,1.0,-99.0,5.0,1,Animon,21_22,0.9404914032362088,0.0,0.1891046064487045,0.0,0.20107,0.0,0.03,0.02,0.193,0.20107
10336217502,1.5,2.6,8.0,3.8,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.0883682710930118,0.0,23.35122205531451,0.0,21.455257999999997,0.0,11.8104,8.5776,2.111,21.455257999999997
10336217527,1.2,2.1,8.0,3.7,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.0178849302310222,0.0,22.082445581570962,0.0,21.694442000000002,0.0,13.8562,5.7852,3.1114,21.694442000000002
10336219913,1.0,1.7999999999999998,8.0,4.0,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.1650426863466024,0.0,13.769306307722198,0.0,11.818714,0.0,5.418999999999999,4.7609,2.4963,11.818714
10336219942,1.4,1.7000000000000002,8.0,3.7000000000000006,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.098784218078836,0.0,1.3653701462849053,0.0,1.2426190000000001,0.0,0.5193,0.5445,0.2746,1.2426190000000001
10336217553,0.7,1.0,8.0,3.0,vnwc,1.0,-99.0,5.0,1,Animon,21_22,0.8195124624080884,0.0,6.280590263065119,0.0,7.663813,0.0,4.3144,3.1897,0.4848,7.663813
10336224647,0.475,1.425,8.0,2.4,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.2529751581853397,0.0,17.951236556122993,0.0,14.326889434999998,0.0,8.2322895,4.694168499999999,2.188637,14.326889434999998
10336225717,1.2000000000000002,2.0,8.0,3.8,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.7320983557663396,0.0,13.311637780053836,0.0,7.68526668,0.0,4.657806,2.1229315,1.3330815,7.68526668
10336217581,1.4,2.8,8.0,3.6,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.649650900672706,0.0,43.49114889770012,0.0,26.36385,0.0,12.569300000000002,9.2783,6.538899999999999,26.36385
10336219969,1.625,2.675,8.0,3.9,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.7320983557663396,0.0,32.328764813135564,0.0,18.66450869,0.0,7.7203,9.802933500000002,2.3132665,18.66450869
10336218142,1.7000000000000002,2.3,8.0,4.0,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.5896747493319032,0.0,36.64035765873482,0.0,23.048965000000006,0.0,14.404700000000002,5.7061,4.2248,23.048965000000006
10336224985,1.85,2.75,8.0,3.5,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.8438332655694143,0.0,19.78745623694496,0.0,10.731695000000002,0.0,6.9779,2.2884,2.0577,10.731695000000002
10336217621,1.3,2.4,8.0,4.4,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.6914110657464037,0.0,64.22797100510991,0.0,37.973011,0.0,22.3002,8.668,9.6349,37.973011
10336219993,2.066666666666667,2.9333333333333336,8.0,4.5,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.7058599999999997,0.0,65.93764886046002,0.0,38.65361100000001,0.0,9.1703,7.57185,28.40695,38.65361100000001
10336224805,0.8,1.7,8.0,3.7,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.3240770000000004,0.0,40.901731587750014,0.0,30.89075,0.0,17.4711,11.477,3.4760000000000004,30.89075
10336218261,2.1,2.9000000000000004,8.0,3.3,vnwc,1.0,-99.0,5.0,1,Animon,21_22,2.157619,0.0,36.5644604151585,0.0,16.9466715,0.0,10.058,5.5525,2.18335,16.9466715
10336218286,2.1333333333333333,3.1666666666666665,8.0,4.199999999999998,vnwc,1.0,-99.0,5.0,1,Animon,21_22,2.4179220000000003,0.0,44.449997277164705,0.0,18.383553016666667,0.0,8.582286999999999,6.884877333333333,4.3016836666666665,18.383553016666667
10336219547,1.9333333333333331,2.8666666666666667,8.0,3.8,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.8695829353007387,0.0,40.570635776875804,0.0,21.700366970000005,0.0,10.671907,8.343150000000001,4.138393,21.700366970000005
10336224471,1.075,1.825,8.0,4.2,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.6553156508592102,0.0,31.228709993518063,0.0,18.865713,0.0,6.6855,10.2265,3.3791999999999995,18.865713
10336220909,0.0,0.8000000000000002,8.0,3.8,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.1249689620038903,0.0,15.701682289155729,0.0,13.957435999999998,0.0,6.7597,6.0822,1.951,13.957435999999998
10336207977,1.8,2.6,8.0,4.0,vnwc,1.0,-99.0,5.0,1,Animon,21_22,1.2126365876099374,0.0,32.16693168303975,0.0,26.52644,0.0,14.265999999999998,11.2064,2.3272,26.52644
10336218316,0.7,1.3,8.0,4.9,vnwc,1.0,-99.0,5.0,1,Animon,21_22,0.7093560000000005,0.0,16.432899953352013,0.0,23.165942,0.0,11.7458,10.4273,2.1807,23.165942
10336207997,0.0,1.1,8.0,3.1,vnwc,1.0,-99.0,5.0,1,Animon,21_22,0.8224459999999998,0.0,28.01541810660999,0.0,34.063534999999995,0.0,11.9445,18.8758,5.7779,34.063534999999995
10336224528,1.8000000000000005,3.1,8.0,4.4,vnwc,1.0,-99.0,5.0,1,Animon,21_22,0.936593935314488,0.0,7.886955693424717,0.0,8.42089127,0.0,5.673131,2.2264150000000003,0.8572080000000001,8.42089127
10336219621,1.2,1.6000000000000003,8.0,2.8999999999999995,vnwc,1.0,-99.0,5.0,1,Animon,21_22,0.6752784330902311,0.0,10.603843887819684,0.0,15.702921,0.0,11.2012,4.0114,0.9761,15.702921
10336225710,2.0,2.5,8.0,3.9,vnwc,1.0,-99.0,5.0,1,Animon,21_22,0.4427497274193515,0.0,2.8744264215978257,0.0,6.492215000000002,0.0,4.1271,1.926,0.7265,6.492215000000002
10336208048,1.3,1.7,8.0,3.3,vnwc,1.0,-99.0,5.0,1,Animon,21_22,0.4824076355695403,0.0,3.084459427361186,0.0,6.393886,0.0,3.9448,1.5998,1.2168,6.393886
10336218336,1.3999999999999997,1.8,8.0,2.7999999999999994,vnwc,1.0,-99.0,5.0,1,Animon,21_22,0.4107018654817604,0.0,5.045154123497678,0.0,12.284225,0.0,9.1381,2.7037,0.7996,12.284225
DDHUCH22076,279.06666666666666,280.6333333333333,1.0,289.69999999999993,vpri,3.0,3.0,15.0,7,Animon,21_22,3.9266704112208495,1.815949890972036,25.168460868743026,5.819838205829745,6.409618896666666,3.204845152811194,5.436406333333332,0.38382133333333335,0.7800743333333333,6.409618896666666
DDHUCH22068,97.9,99.1,1.0,123.1,vpri,2.0,1.0,7.0,0,Animon,21_22,0.6593630000000005,0.317434,14.92340951464945,8.410263366284,22.63307088,26.494526,20.345158,1.451017,1.187933,22.63307088
DDHUCH22074,92.4,93.25,1.0,110.0,vpri,3.0,2.0,14.0,0,Animon,21_22,0.560174,1.2639708565055037,8.642753540851698,18.433496885590547,15.42869455,14.583798978208707,10.353965,4.1049940000000005,1.591247,15.42869455
DDHUCH22038,76.7,78.15,1.0,85.0,vpri,2.0,2.0,8.0,6,Animon,21_22,1.1788948230639131,3.080889667958848,8.929976207276967,57.402888778324325,7.574871000000001,18.631919661165565,4.4526,2.8053,0.6498,7.574871000000001
DDHUCH22009,209.5,209.8,1.0,232.2,vpri,2.0,2.0,8.0,6,Animon,21_22,0.3399924090434874,0.8387379999999999,3.0188143594113033,24.026034152003998,8.879064,28.645458,7.0379999999999985,1.393,0.6906,8.879064
DDHUCH22050,93.15,94.05,1.0,101.2,vpri,2.0,2.0,8.0,6,Animon,21_22,0.6562930087912558,2.7175634035346876,1.3833067608686787,34.55521734742742,2.10775788,12.715514678510187,0.719567,0.99445,0.5865220000000001,2.10775788
DDHUCH22052,86.9,87.95,1.0,103.2,vpri,2.0,2.0,8.0,6,Animon,21_22,0.8466204643871397,2.4871366802436183,12.286537175327554,19.942233859640158,14.51245002,8.018149552475256,8.876086,4.942714,1.3159999999999998,14.51245002
DDHUCH22044,106.1,106.65,1.0,116.7,vpri,1.0,2.0,2.0,1,Animon,21_22,0.3268667035047233,1.5245221022229822,5.4391253584590755,16.25511418056813,16.640194,10.662432612072813,10.87,3.7234,2.9208,16.640194
DDHUCH22030,187.0375,188.4125,1.0,320.7,vpri,1.0,2.0,2.0,1,Animon,21_22,2.091255614780018,1.5430526643386733,64.12879180668752,38.04250991178619,30.665209625000006,24.65405801822751,14.770010999999998,11.9165185,6.092198000000001,30.665209625000006
DDHUCH22039,117.15,117.65,1.0,130.9,vpri,2.0,2.0,8.0,6,Animon,21_22,0.3057179795779796,1.5747410683623713,2.9072709844937337,22.09675536039165,9.50965,14.03199281731494,6.0502,2.2642,1.7136,9.50965
DDHUCH22016,174.78750000000005,176.2625,1.0,186.5,vpri,1.0,2.0,2.0,1,Animon,21_22,1.4842313009171493,2.0279517663892634,59.583926361508496,40.360016326068795,40.144636705,19.90186206347955,14.393622,11.510297999999999,19.0461235,40.144636705
DDHUCH22026,160.7,161.5,1.0,196.0,vpri,1.0,2.0,2.0,1,Animon,21_22,0.501529,1.8539092534900319,3.00901176539908,31.057814258878807,5.99967652,16.752607604936262,3.383713,2.00975,0.945438,5.99967652
DDHUCH22036,150.3,151.35,1.0,171.0,vpri,1.0,2.0,2.0,1,Animon,21_22,0.6025508951649822,1.8700128955699005,9.679119097647265,20.667717033527623,16.063571019999998,11.052178882022616,8.442843,5.488114,3.1858,16.063571019999998
DDHUCH22057,150.1,150.7,1.0,170.0,vpri,2.0,2.0,8.0,6,Animon,21_22,0.3926978526659745,0.8561719211924077,4.600651692908224,10.43833201829765,11.7155,12.191864460773225,8.88025,2.01125,1.22125,11.7155
DDHUCH22022,145.1,146.6,1.0,180.80000000000004,vpri,1.0,2.0,2.0,1,Animon,21_22,0.804247555588534,2.0706737979852794,13.427932171520247,17.441038184317716,16.69626731,8.422880610788367,3.163067,3.327967,13.2129,16.69626731
DDHUCH22065,169.3,170.7,1.0,184.3,vpri,2.0,2.0,8.0,6,Animon,21_22,0.6096522535067339,0.5337247252689881,1.219059426807558,6.731785696141492,1.999598,12.612842121467745,1.2235,0.5406,0.34600000000000003,1.999598
DDHUCH22043,123.95,124.8,1.0,168.40000000000003,vpri,1.0,2.0,2.0,1,Animon,21_22,0.5115408648292614,1.9494493120449168,36.11078429584204,4.430756867324363,70.59217900000002,2.2728248638979105,12.367,7.9861,64.3014,70.59217900000002
DDHUCH20009,19.898507,20.2,1.0,272.4,vrp3,3.0,3.0,15.0,7,Animon,21_22,0.418603,0.430018,0.08416850521000002,0.104494374,0.20107000000000005,0.243,0.03,0.02,0.193,0.20107000000000005
DDHUCH22172,114.375,116.125,1.0,130.0,vrp3,2.0,2.0,8.0,6,Animon,21_22,2.348481243800614,0.7149035945867258,32.927206754722086,11.993624111513627,14.02063859,16.776561486513366,13.162301000000001,0.4450255,0.5626125,14.02063859
DDHUCH22076,98.7,99.1,1.0,289.7,vrp3,1.0,2.0,2.0,1,Animon,21_22,0.616954,1.3147010000000001,7.521549653357999,2.6049433025960003,12.191427,1.981396,4.0088,7.935300000000002,1.0162,12.191427
10336210113,1.6,2.7,8.0,3.7,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.0777210000000002,0.971086,1.9002355117580003,12.456962053562002,1.763198,12.827867,1.2265,0.2921,0.3355,1.763198
10336223497,0.0,1.6000000000000003,8.0,3.6,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.3385219999999989,1.0051886035992732,14.03644744110971,20.198143766620483,10.48652726,20.093884564843954,6.981994,2.97505,0.933844,10.48652726
10336210509,1.1,2.9,8.0,4.1,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.6208043789955249,1.1378162059970574,29.20239231493451,15.451070917910744,18.017222,13.579584151177672,12.2469,5.1181,1.2791,18.017222
10336220101,0.5,1.6,8.0,3.1,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.3596872001195357,1.0356450000000001,16.074683013773992,17.117655275565,11.822339,16.528496999999998,8.7502,2.6165,0.8086,11.822339
10336216369,0.9,2.3,8.0,3.4,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.4242696046880057,1.0841313519086428,21.91397165592538,14.882445588615827,15.386111999999999,13.727529936676838,10.3842,4.3909,1.1625,15.386111999999999
10336220093,0.5,1.9,8.0,3.4,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.2339209999999994,1.118683,10.557072706751994,18.894708010888003,8.555712,16.890136000000002,7.0394000000000005,1.1296,0.5896,8.555712
10336223484,1.5,2.7,8.0,4.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.211611000000001,1.114030348579541,14.882913377714013,21.647213103847832,12.283574,19.431439306343307,11.921,0.1758,0.252,12.283574
10336217328,1.3999999999999997,2.2,8.0,3.3,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.2339209999999994,1.118683,10.668039222281996,18.894708010888003,8.645642,16.890136000000002,6.4575000000000005,1.5168,0.9842,8.645642
10336210396,1.7,3.7,8.0,3.7,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.7085130000000002,1.2063200727908343,21.025529912829004,16.583630263263185,12.306333,13.747288665185495,11.9097,0.1928,0.2751,12.306333
10336215470,0.8000000000000002,2.3,8.0,3.9,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.6785404165397018,1.238427,18.64168858372494,21.176307868292998,11.105891999999999,17.099359,8.5317,1.7858,1.1562,11.105891999999999
10336223473,2.7,3.7,8.0,3.7,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.1231790000000006,1.2155767269383408,0.3204249978360002,27.08671378222249,0.28528400000000004,22.283014458861427,0.03,0.02,0.2996,0.28528400000000004
10336215467,0.0,1.9,8.0,3.9,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.2199449999999987,1.294368,31.458412145614982,22.69621218912,14.170807,17.534589999999998,11.3552,2.3551,0.7916,14.170807
10336217285,1.7,3.2000000000000006,8.0,4.2,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.672843,1.3068264079200511,25.913351812858,24.02360467496131,15.490606,18.383164381562622,14.2994,0.8411,0.5177,15.490606
10336215971,0.8000000000000002,2.4000000000000004,8.0,4.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.2199449999999987,1.294368,26.17222595503196,22.69621218912,11.789583055,17.534589999999998,10.450188,0.8697689999999999,0.6715315,11.789583055
10336210337,0.775,2.325,8.0,4.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.550794,1.3543100000000001,47.44603911629301,23.50259687537001,18.600498165,17.353927000000002,18.249786999999998,0.073045,0.3579485,18.600498165
10336209734,0.7250000000000001,2.1750000000000003,8.0,3.2999999999999994,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.550794,1.3543100000000001,23.643968966249,23.50259687537001,9.2692585,17.353927000000002,8.611810499999999,0.188193,0.6106689999999999,9.2692585
10336223432,0.775,2.325,8.0,3.1,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.0242439999999995,1.4677169082133947,39.88275808600997,30.64017267665407,19.702544795,20.876078012858336,17.205567499999997,1.832429,1.0035675000000002,19.702544795
10336213298,1.4999999999999998,3.1,8.0,3.9,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.887984769888716,1.405247,22.178173484517057,26.287244574018,7.67946345,18.706494000000006,6.947006,0.45034700000000005,0.39700599999999997,7.67946345
10336209715,0.75,2.25,8.0,3.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.6317705011433383,1.360583,24.040781535247582,25.347435433222,9.134832055,18.629834,8.1272635,0.7074435000000001,0.44259,9.134832055
10336218610,0.7250000000000001,2.1750000000000003,8.0,3.4,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.5898519117409258,1.5185604974542588,46.02811773381613,27.994640409532714,17.772490205,18.434985274846426,15.6206585,1.6288,0.8063894999999999,17.772490205
10336223416,0.5,2.5,8.0,3.2,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.9823669999999998,1.535568349962786,37.072853853668995,30.382687886475438,18.701307,19.785956051524344,14.1852,4.1593,0.8202,18.701307
10336209275,1.6,2.8000000000000003,8.0,3.4000000000000004,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.5555805472810764,1.390894,32.58211981785031,29.358325704668,12.749400465,21.107522000000003,11.2190835,1.27995,0.4303335,12.749400465
10336218244,0.7250000000000001,2.1750000000000003,8.0,4.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.2142950000000003,1.5208377116475391,45.61165328673011,28.503637323345185,20.59872478,18.742063735694,12.630496499999998,6.8965415000000005,1.9676514999999999,20.59872478
10336221235,0.7,2.1,8.0,3.3,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.8674282007260083,1.5375238422654078,36.04109167618036,32.745146282292836,19.299854025,21.297325857429122,16.3961,2.1248715,1.1742069999999998,19.299854025
10336209677,0.625,1.875,8.0,3.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.2783776085347496,1.35632,41.52292839409433,23.99584932528,18.224779,17.691879,10.891392,6.673764,1.426312,18.224779
10336222240,0.3,1.9,8.0,4.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.8674282007260083,1.5375238422654078,61.57467458140285,32.745146282292836,32.972981,21.297325857429122,23.4454,7.5915,3.1234000000000006,32.972981
10336209655,0.0,2.2,8.0,4.1,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.8733075262701284,1.3279666516823878,30.03924667166487,23.218557849918465,16.03540596,17.484292862703366,13.881526999999998,1.5564639999999998,0.894136,16.03540596
10336215423,1.2999999999999998,2.5,8.0,3.8,vrp3,1.0,2.0,2.0,1,Animon,21_22,2.017257,1.378934,56.8089698933295,23.865207980132,28.1614935,17.306998,19.472733500000004,5.120499999999999,4.9705,28.1614935
10336207892,1.0,2.2,8.0,3.7000000000000006,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.5013859999999997,1.255544042068072,114.91357562399398,21.79468472158689,76.538329,17.358757631223938,20.5684,5.5611,64.3014,76.538329
10336221202,1.4,2.3,8.0,3.4,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.1199969999999997,1.3806523616381323,31.229674908860993,28.59295117768013,27.883713,20.709739810066914,18.8589,6.8285,3.3852,27.883713
10336218922,1.0,2.2,8.0,3.5000000000000004,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.2688863491435336,1.336448447328407,30.468627173155795,24.12411350220157,24.012101,18.05091213987809,16.7765,5.9255,2.1834,24.012101
10336215379,2.8,4.0,8.0,4.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.320367,1.2093459999999998,48.948815751343,22.704194080624,37.072129,18.773944,25.3944,10.1991,2.7754,37.072129
10336221189,2.0,3.2,8.0,5.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.2528300000000003,1.2906736289743277,35.28696297249002,27.0006436989312,28.165803000000004,20.91980737251761,24.0771,3.0611,1.5719999999999998,28.165803000000004
10336218888,2.0,3.8,8.0,3.8,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.297411613144493,1.243744442285752,24.133267588322674,22.85769941965568,18.601088,18.378131907586926,17.0372,0.7809999999999999,1.0602,18.601088
10336209453,1.5,3.0,8.0,3.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.4054440000000006,1.0768554040726033,47.04122259968002,21.1246399294613,33.47072,19.616969789601427,23.4348,8.3136,2.9168,33.47072
10336215343,2.7,3.5,8.0,3.5,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.195294,1.0826934919994728,30.836844851936,20.684860325112385,25.798544,19.10500107182916,21.5766,3.8125,0.8561,25.798544
DDHUCH22129,215.9,217.2,1.0,228.99999999999997,vrp3,3.0,2.0,14.0,0,Animon,21_22,0.7436305120535829,1.3198685157102048,2.4357533937396285,18.73620699258015,3.275488773333333,14.195510211483779,2.4434050000000003,0.14653333333333335,0.8807693333333332,3.275488773333333
10336218845,2.9,3.8,8.0,4.5,vrp3,1.0,2.0,2.0,1,Animon,21_22,0.9925734880011364,0.993258,29.33814472048423,20.82508426152,29.557655,20.96644,27.98,1.03,0.7845,29.557655
10336209411,2.8,3.7,8.0,3.7,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.0646734990692797,0.9667872859126588,30.747911190022673,19.462622726022413,28.880132,20.13123570160469,25.6399,2.8844,0.706,28.880132
10336218802,0.9000000000000001,1.5,8.0,4.1,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.2710867716375722,0.864326,13.42347327989858,18.088691453014,10.560627,20.928089,9.4219,0.5176,0.8321,10.560627
10336212814,1.5000000000000002,2.3,8.0,3.5,vrp3,1.0,2.0,2.0,1,Animon,21_22,0.9501128831793094,0.8571917000425698,27.611450924262808,17.10694328664203,29.061232,19.95696328579997,15.2618,12.577,2.6618,29.061232
10336218201,1.6,3.0,8.0,4.6,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.2710867716375722,0.864326,35.88797957931143,18.088691453014,28.234090999999996,20.928089,16.043,10.32,3.2829,28.234090999999996
10336209371,2.8,4.0,8.0,4.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.0505088802381677,0.857331,26.291933506386975,16.930664322416998,25.027807,19.748107,19.6979,4.3846,1.5851,25.027807
10336220523,0.575,1.725,8.0,4.4,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.8050135022213585,0.7382489999999999,53.117502912720425,16.755656616515996,29.42775932,22.696483999999998,27.158708500000003,0.8970350000000001,1.816213,29.42775932
10336212993,0.0,1.3,8.0,3.6000000000000005,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.1383328265289998,0.7398591459008734,30.23092229570051,16.34007874130618,26.557190999999996,22.08539129621765,19.5903,6.378400000000001,1.3101,26.557190999999996
10336218771,0.6,2.3,8.0,3.6,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.5001880040476545,0.7205388882272852,27.142537011549226,16.032340605014355,18.092757,22.250486222135933,16.7726,0.7459,0.7929999999999999,18.092757
10336209005,0.4,1.5,8.0,3.3,vrp3,1.0,2.0,2.0,1,Animon,21_22,0.9551849315075986,0.7655569999999999,1.8242016751589654,14.716217234173,1.909789,19.222889000000002,1.1864,0.2527,0.6182,1.909789
10336212979,0.0,0.7,8.0,4.0,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.1383328265289998,0.7398591459008734,15.596249107962286,16.34007874130618,13.700957,22.08539129621765,9.784,3.3929,0.9640000000000002,13.700957
10336217843,0.0,1.1,8.0,3.4,vrp3,1.0,2.0,2.0,1,Animon,21_22,1.015984510767398,0.5590685765141445,39.06137259227771,12.642314669294805,38.44681900000001,22.613173410891854,15.9313,19.9766,4.9839,38.44681900000001
10336217830,1.0,1.3,8.0,3.3,vrp3,1.0,2.0,2.0,1,Animon,21_22,0.6268294820962826,0.43988078638935,0.8171919543435848,9.438998077449623,1.303691,21.45808221115373,0.9611,0.0404,0.3861,1.303691
10336206380,1.2,3.2,8.0,3.2,vrp3,1.0,2.0,2.0,1,Animon,21_22,0.3725707881924384,0.3573604792954958,0.0749128083818536,5.912086864788692,0.20107000000000005,16.54376241167977,0.03,0.02,0.193,0.20107000000000005
10336213418,0.0,0.4000000000000001,8.0,1.9,vrp3,1.0,2.0,2.0,1,Animon,21_22,0.34783699999999984,0.3000077112464823,0.2513616253539999,5.505255982508904,0.7226420000000001,18.35038159397796,0.4161000000000001,0.0453,0.3347,0.7226420000000001
10336217386,1.1,1.5000000000000002,8.0,2.7,vrp3,1.0,1.0,1.0,5,Animon,21_22,0.3809502566758396,0.3007380865823307,0.16382080077882463,3.7989589666889385,0.43003199999999997,12.632117899868753,0.2021,0.0289,0.2545,0.43003199999999997
10336212899,0.0,0.5,8.0,3.3,vrp3,1.0,1.0,1.0,5,Animon,21_22,0.5391249621523394,0.300232,7.409755583945201,4.211865258864,13.744041000000001,14.028702,13.001,0.2362,0.6625,13.744041000000001
10336217771,0.7,1.0,8.0,3.8,vrp3,1.0,1.0,1.0,5,Animon,21_22,0.3550028489656453,0.30193983429194143,4.691826282801752,3.321549035600688,13.216306,11.000698345714557,11.1523,0.2306,2.3412,13.216306
